YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,CLRSKY_SFC_SW_DWN
2022,11,7,22,0,26.49,1.12,0
2022,11,7,23,0,26.25,1.45,0
2022,11,8,0,0,26,1.9,0
2022,11,8,1,0,25.82,2.3,0
2022,11,8,2,0,25.68,2.57,0
2022,11,8,3,0,25.57,2.81,0
2022,11,8,4,0,25.5,2.88,0
2022,11,8,5,0,25.42,2.79,0
2022,11,8,6,60.6,25.55,2.66,78.95
2022,11,8,7,195.54,26.2,2.77,263.35
2022,11,8,8,372.52,26.79,2.68,518.9
2022,11,8,9,555,27.33,2.78,714.48
2022,11,8,10,655.18,27.61,2.83,852.88
2022,11,8,11,680.61,27.79,2.81,911
2022,11,8,12,577.74,27.77,2.86,887.35
2022,11,8,13,305.09,27.66,2.9,792.58
2022,11,8,14,197.97,27.5,2.88,625.73
2022,11,8,15,117.5,27.23,2.72,410.38
2022,11,8,16,77.73,26.94,2.44,191.92
2022,11,8,17,18.71,26.51,2.29,29.38
2022,11,8,18,0,26.03,2.28,0
2022,11,8,19,0,25.83,2.47,0
2022,11,8,20,0,25.65,2.64,0
2022,11,8,21,0,25.45,2.75,0
2022,11,8,22,0,25.27,2.77,0
2022,11,8,23,0,25.12,2.77,0
2022,11,9,0,0,24.98,2.82,0
2022,11,9,1,0,24.87,2.88,0
2022,11,9,2,0,24.78,2.89,0
2022,11,9,3,0,24.7,2.87,0
2022,11,9,4,0,24.65,2.77,0
2022,11,9,5,0,24.62,2.73,0
2022,11,9,6,63.15,24.91,2.81,89.27
2022,11,9,7,242.3,25.69,3.31,308.12
2022,11,9,8,440.96,26.36,3.53,543.45
2022,11,9,9,557.38,26.99,3.85,736.5
2022,11,9,10,546.42,27.44,4.16,861.67
2022,11,9,11,334.38,27.71,4.21,912.6
2022,11,9,12,284.95,27.75,4.18,897.17
2022,11,9,13,288.94,27.65,4.09,811.67
2022,11,9,14,231.19,27.42,3.88,656.75
2022,11,9,15,165.15,27.08,3.61,444.85
2022,11,9,16,89.42,26.71,3.47,213.05
2022,11,9,17,19.36,26.27,3.24,30.4
2022,11,9,18,0,25.9,3.03,0
2022,11,9,19,0,25.84,2.95,0
2022,11,9,20,0,25.83,3.13,0
2022,11,9,21,0,25.79,3.19,0
2022,11,9,22,0,25.72,3.22,0
2022,11,9,23,0,25.65,3.34,0
2022,11,10,0,0,25.55,3.41,0
2022,11,10,1,0,25.43,3.41,0
2022,11,10,2,0,25.33,3.28,0
2022,11,10,3,0,25.24,3.08,0
2022,11,10,4,0,25.19,2.99,0
2022,11,10,5,0,25.14,2.88,0
2022,11,10,6,11.69,25.3,2.73,79.62
2022,11,10,7,59.55,25.94,2.92,280.5
2022,11,10,8,126.03,26.36,2.88,513.38
2022,11,10,9,270.67,26.8,3.07,703.05
2022,11,10,10,482.23,27.21,3.2,837.27
2022,11,10,11,534.55,27.55,3.21,903.35
2022,11,10,12,538.34,27.73,2.98,892.45
2022,11,10,13,549.59,27.8,2.49,807.6
2022,11,10,14,375.73,27.73,1.86,660.25
2022,11,10,15,195.24,27.62,1.17,450.98
2022,11,10,16,88.34,27.5,0.67,217.23
2022,11,10,17,20.26,27.04,0.49,31.4
2022,11,10,18,0,26.74,0.5,0
2022,11,10,19,0,26.77,0.62,0
2022,11,10,20,0,26.73,0.82,0
2022,11,10,21,0,26.55,1.01,0
2022,11,10,22,0,26.33,1.14,0
2022,11,10,23,0,25.99,1.3,0
2022,11,11,0,0,25.64,1.44,0
2022,11,11,1,0,25.3,1.57,0
2022,11,11,2,0,24.98,1.7,0
2022,11,11,3,0,24.77,1.73,0
2022,11,11,4,0,24.66,1.77,0
2022,11,11,5,0,24.59,1.82,0
2022,11,11,6,61.59,24.95,1.77,77.02
2022,11,11,7,219.28,26.12,1.92,274.7
2022,11,11,8,416.16,27.35,1.83,496.75
2022,11,11,9,551.66,27.82,1.81,685.4
2022,11,11,10,633.89,28.37,1.72,822.2
2022,11,11,11,517.67,28.77,1.43,884.4
2022,11,11,12,603.88,28.94,1.09,880.6
2022,11,11,13,529.08,28.93,0.65,785.85
2022,11,11,14,416.39,28.7,0.15,634.2
2022,11,11,15,217.55,28.46,0.43,434.3
2022,11,11,16,94.76,28.01,0.83,209
2022,11,11,17,21.28,27.34,1.33,30.98
2022,11,11,18,0,26.65,1.69,0
2022,11,11,19,0,26.33,2.26,0
2022,11,11,20,0,26.08,2.64,0
2022,11,11,21,0,25.86,2.61,0
2022,11,11,22,0,25.67,2.51,0
2022,11,11,23,0,25.48,2.44,0
2022,11,12,0,0,25.29,2.37,0
2022,11,12,1,0,25.15,2.4,0
2022,11,12,2,0,25.05,2.53,0
2022,11,12,3,0,24.98,2.7,0
2022,11,12,4,0,24.97,2.83,0
2022,11,12,5,0,24.98,2.91,0
2022,11,12,6,57.12,25.26,2.88,79.02
2022,11,12,7,198.64,26.06,3.19,284.62
2022,11,12,8,373.23,26.58,3.18,511.08
2022,11,12,9,497.02,27.05,3.07,703.73
2022,11,12,10,524.84,27.44,2.88,836.4
2022,11,12,11,409.75,27.71,2.64,897.05
2022,11,12,12,456.41,27.83,2.38,896.8
2022,11,12,13,264.78,27.81,2.07,807.83
2022,11,12,14,144.12,27.6,1.77,650.62
2022,11,12,15,84.4,27.28,1.65,445.98
2022,11,12,16,33.53,26.93,1.51,215.67
2022,11,12,17,16.48,26.58,1.48,32
2022,11,12,18,0,26.23,1.67,0
2022,11,12,19,0,26.1,2.14,0
2022,11,12,20,0,26.01,2.56,0
2022,11,12,21,0,25.9,2.79,0
2022,11,12,22,0,25.78,2.88,0
2022,11,12,23,0,25.65,2.82,0
2022,11,13,0,0,25.52,2.63,0
2022,11,13,1,0,25.38,2.47,0
2022,11,13,2,0,25.26,2.38,0
2022,11,13,3,0,25.19,2.32,0
2022,11,13,4,0,25.13,2.31,0
2022,11,13,5,0,25.1,2.26,0
2022,11,13,6,59.67,25.34,2.11,73.17
2022,11,13,7,211.34,26.26,2.28,273.1
2022,11,13,8,375.06,26.96,2.23,501.83
2022,11,13,9,465.21,27.58,2.14,698.77
2022,11,13,10,579.17,28.07,1.98,837.85
2022,11,13,11,481.1,28.43,1.84,903.98
2022,11,13,12,560.55,28.68,1.78,893.1
2022,11,13,13,433.3,28.73,1.73,790.77
2022,11,13,14,370.38,28.66,1.73,657.42
2022,11,13,15,116.31,28.55,1.82,447.15
2022,11,13,16,53.33,28.19,1.89,214.4
2022,11,13,17,18.23,27.51,1.95,31.58
2022,11,13,18,0,26.88,1.95,0
2022,11,13,19,0,26.6,2.08,0
2022,11,13,20,0,26.4,2.14,0
2022,11,13,21,0,26.25,2.18,0
2022,11,13,22,0,26.08,2.07,0
2022,11,13,23,0,25.95,1.95,0
2022,11,14,0,0,25.83,1.97,0
2022,11,14,1,0,25.74,2.15,0
2022,11,14,2,0,25.69,2.49,0
2022,11,14,3,0,25.66,2.95,0
2022,11,14,4,0,25.63,3.28,0
2022,11,14,5,0,25.57,3.46,0
2022,11,14,6,30.04,25.71,3.6,78.77
2022,11,14,7,167.44,26.24,4.04,289.35
2022,11,14,8,325.02,26.62,4.3,526.17
2022,11,14,9,509.7,26.8,4.33,724.77
2022,11,14,10,684.44,27.05,4.33,853.88
2022,11,14,11,722.6,27.4,4.17,932.77
2022,11,14,12,697.96,27.68,3.83,926.42
2022,11,14,13,604.56,27.9,3.44,840.33
2022,11,14,14,496.55,27.99,3.03,684.38
2022,11,14,15,352.95,28.06,2.54,471.7
2022,11,14,16,164.26,28.03,2.12,235.48
2022,11,14,17,27.83,27.49,1.69,35.62
2022,11,14,18,0,26.94,1.44,0
2022,11,14,19,0,26.87,1.45,0
2022,11,14,20,0,26.78,1.46,0
2022,11,14,21,0,26.69,1.45,0
2022,11,14,22,0,26.52,1.44,0
2022,11,14,23,0,26.26,1.48,0
2022,11,15,0,0,26.01,1.53,0
2022,11,15,1,0,25.74,1.56,0
2022,11,15,2,0,25.51,1.56,0
2022,11,15,3,0,25.3,1.61,0
2022,11,15,4,0,25.19,1.7,0
2022,11,15,5,0,25.12,1.77,0
2022,11,15,6,32.43,25.42,1.81,78.95
2022,11,15,7,163.19,26.34,2.13,292.8
2022,11,15,8,324.69,27.05,2.43,523.33
2022,11,15,9,574.58,27.61,2.81,719.9
2022,11,15,10,709.39,28.14,3.1,851.9
2022,11,15,11,740.36,28.59,3.31,923.12
2022,11,15,12,634.98,28.89,3.42,927.45
2022,11,15,13,490.52,29.01,3.39,834.67
2022,11,15,14,496.26,28.97,3.31,684.95
2022,11,15,15,326.95,28.83,3.07,469.75
2022,11,15,16,142.03,28.48,2.78,236.52
2022,11,15,17,27.7,27.79,2.27,36.35
2022,11,15,18,0,27.16,2.1,0
2022,11,15,19,0,27.02,2.2,0
2022,11,15,20,0,26.84,2.31,0
2022,11,15,21,0,26.62,2.43,0
2022,11,15,22,0,26.35,2.39,0
2022,11,15,23,0,26.1,2.32,0
2022,11,16,0,0,25.86,2.25,0
2022,11,16,1,0,25.65,2.16,0
2022,11,16,2,0,25.52,2.05,0
2022,11,16,3,0,25.51,1.93,0
2022,11,16,4,0,25.55,1.83,0
2022,11,16,5,0,25.67,1.74,0
2022,11,16,6,81.37,25.87,1.71,82.8
2022,11,16,7,306.43,26.68,1.74,307.05
2022,11,16,8,525.68,27.57,2.32,527.4
2022,11,16,9,695.59,28.18,2.91,740.05
2022,11,16,10,662.16,28.65,3.32,880.92
2022,11,16,11,802.84,28.98,3.4,945.65
2022,11,16,12,771.61,29.27,3.24,924.65
2022,11,16,13,579.71,29.52,2.95,835.62
2022,11,16,14,292.65,29.71,2.6,672.12
2022,11,16,15,104.15,29.69,2.3,442.25
2022,11,16,16,48.3,29.12,2.31,206.62
2022,11,16,17,17.47,28.15,2.16,32.2
2022,11,16,18,0,27.28,1.99,0
2022,11,16,19,0,26.86,2.04,0
2022,11,16,20,0,26.54,2.06,0
2022,11,16,21,0,26.29,2.02,0
2022,11,16,22,0,26.08,2,0
2022,11,16,23,0,25.93,2.09,0
2022,11,17,0,0,25.82,2.45,0
2022,11,17,1,0,25.76,3.06,0
2022,11,17,2,0,25.7,3.46,0
2022,11,17,3,0,25.63,3.67,0
2022,11,17,4,0,25.52,3.69,0
2022,11,17,5,0,25.41,3.54,0
2022,11,17,6,37.22,25.49,3.39,85
2022,11,17,7,153.38,26.01,3.46,295.4
2022,11,17,8,310.45,26.48,3.29,525.65
2022,11,17,9,493.43,26.82,3.13,719.62
2022,11,17,10,581.88,26.99,2.92,853.52
2022,11,17,11,569.59,27.15,2.94,913.35
2022,11,17,12,680.97,27.2,3.02,900.73
2022,11,17,13,657.06,27.32,3.22,811.35
2022,11,17,14,495.65,27.5,3.37,656.1
2022,11,17,15,358.98,27.62,3.32,457.2
2022,11,17,16,180.98,27.5,3.09,226.75
2022,11,17,17,30.29,27.05,2.69,34.58
2022,11,17,18,0,26.58,2.75,0
2022,11,17,19,0,26.51,2.78,0
2022,11,17,20,0,26.45,2.81,0
2022,11,17,21,0,26.36,2.87,0
2022,11,17,22,0,26.2,2.99,0
2022,11,17,23,0,26.02,3.09,0
2022,11,18,0,0,25.86,3.13,0
2022,11,18,1,0,25.69,3.16,0
2022,11,18,2,0,25.55,3.15,0
2022,11,18,3,0,25.41,3.05,0
2022,11,18,4,0,25.33,2.99,0
2022,11,18,5,0,25.26,2.89,0
2022,11,18,6,61.47,25.39,2.69,87.23
2022,11,18,7,211.77,26.15,2.58,314.17
2022,11,18,8,394.27,26.82,2.75,552.12
2022,11,18,9,517.8,27.49,3.17,747.23
2022,11,18,10,651.8,27.9,3.56,883
2022,11,18,11,469.07,28.22,3.68,947.8
2022,11,18,12,489.45,28.51,3.59,928.75
2022,11,18,13,357.62,28.62,3.42,843.6
2022,11,18,14,302.13,28.59,3.19,687.4
2022,11,18,15,255.45,28.51,3.03,478.02
2022,11,18,16,119.64,28.08,2.99,240.45
2022,11,18,17,25.59,27.39,2.54,37.2
2022,11,18,18,0,26.77,2.49,0
2022,11,18,19,0,26.56,2.44,0
2022,11,18,20,0,26.41,2.36,0
2022,11,18,21,0,26.29,2.33,0
2022,11,18,22,0,26.13,2.39,0
2022,11,18,23,0,25.99,2.48,0
2022,11,19,0,0,25.91,2.63,0
2022,11,19,1,0,25.87,2.82,0
2022,11,19,2,0,25.82,2.89,0
2022,11,19,3,0,25.77,2.89,0
2022,11,19,4,0,25.72,2.77,0
2022,11,19,5,0,25.66,2.74,0
2022,11,19,6,8.96,25.79,2.77,78.83
2022,11,19,7,29.78,26.38,3.13,286.52
2022,11,19,8,42.12,26.81,3.23,512.23
2022,11,19,9,71.92,27.24,3.15,704.83
2022,11,19,10,121.95,27.53,3.31,842.58
2022,11,19,11,142.88,27.65,3.69,909.02
2022,11,19,12,268.07,27.75,3.87,908.12
2022,11,19,13,314.42,27.74,3.91,819.9
2022,11,19,14,240.64,27.72,3.72,659.67
2022,11,19,15,174.22,27.48,3.45,449.33
2022,11,19,16,106.17,27.17,3.37,222.75
2022,11,19,17,25.68,26.61,3.17,34.85
2022,11,19,18,0,26.09,3.16,0
2022,11,19,19,0,25.98,3.37,0
2022,11,19,20,0,25.93,3.61,0
2022,11,19,21,0,25.91,3.8,0
2022,11,19,22,0,25.87,3.89,0
2022,11,19,23,0,25.75,3.7,0
2022,11,20,0,0,25.62,3.54,0
2022,11,20,1,0,25.52,3.54,0
2022,11,20,2,0,25.48,3.61,0
2022,11,20,3,0,25.44,3.65,0
2022,11,20,4,0,25.49,3.79,0
2022,11,20,5,0,25.55,3.83,0
2022,11,20,6,71.12,25.81,3.86,93.2
2022,11,20,7,267.42,26.58,4.17,325.48
2022,11,20,8,474.69,27.25,4.3,558.9
2022,11,20,9,640.77,27.84,4.56,753.08
2022,11,20,10,755.53,28.19,4.77,888.7
2022,11,20,11,727.27,28.44,4.96,954.02
2022,11,20,12,598.81,28.64,5.01,929.08
2022,11,20,13,576.66,28.76,4.98,841.33
2022,11,20,14,459.68,28.71,4.76,684.9
2022,11,20,15,302.95,28.57,4.52,475.98
2022,11,20,16,142.4,28.31,4.07,238.88
2022,11,20,17,28.55,27.83,3.41,37.12
2022,11,20,18,0,27.21,3.35,0
2022,11,20,19,0,27.07,3.59,0
2022,11,20,20,0,26.9,3.59,0
2022,11,20,21,0,26.74,3.48,0
2022,11,20,22,0,26.57,3.37,0
2022,11,20,23,0,26.39,3.32,0
2022,11,21,0,0,26.21,3.36,0
2022,11,21,1,0,26.06,3.46,0
2022,11,21,2,0,25.93,3.52,0
2022,11,21,3,0,25.8,3.49,0
2022,11,21,4,0,25.72,3.58,0
2022,11,21,5,0,25.64,3.65,0
2022,11,21,6,55.11,25.78,3.63,80.95
2022,11,21,7,237.95,26.47,3.87,296.5
2022,11,21,8,432.91,27.09,4.12,523.17
2022,11,21,9,624.66,27.69,4.51,722.25
2022,11,21,10,792.47,28.22,4.72,871.17
2022,11,21,11,788.86,28.68,4.76,941.45
2022,11,21,12,852.47,28.97,4.59,934.45
2022,11,21,13,781.02,29.05,4.32,849.23
2022,11,21,14,653.5,28.98,4.03,695.83
2022,11,21,15,452.97,28.8,3.54,488.25
2022,11,21,16,226.61,28.48,3.27,250.83
2022,11,21,17,38.39,27.78,2.81,40.23
2022,11,21,18,0,27.11,2.74,0
2022,11,21,19,0,26.93,2.76,0
2022,11,21,20,0,26.8,2.77,0
2022,11,21,21,0,26.66,2.76,0
2022,11,21,22,0,26.5,2.72,0
2022,11,21,23,0,26.32,2.66,0
2022,11,22,0,0,26.19,2.73,0
2022,11,22,1,0,26.05,2.75,0
2022,11,22,2,0,25.96,2.71,0
2022,11,22,3,0,25.92,2.78,0
2022,11,22,4,0,25.9,2.85,0
2022,11,22,5,0,25.9,3.07,0
2022,11,22,6,63.27,26.08,3.42,80.58
2022,11,22,7,279.2,26.76,3.89,295.02
2022,11,22,8,516.49,27.3,4.06,520.95
2022,11,22,9,708.49,27.8,4.36,718.12
2022,11,22,10,796.66,28.3,4.4,861.67
2022,11,22,11,843.2,28.76,4.33,929.48
2022,11,22,12,856.13,29.05,4.24,934.48
2022,11,22,13,785.25,29.18,4.05,854.5
2022,11,22,14,659.2,29.22,3.85,703.2
2022,11,22,15,423.84,28.98,3.44,497.9
2022,11,22,16,212.89,28.69,3.16,260.55
2022,11,22,17,39.04,28,2.68,43.08
2022,11,22,18,0,27.26,2.57,0
2022,11,22,19,0,27.12,2.5,0
2022,11,22,20,0,27.01,2.38,0
2022,11,22,21,0,26.91,2.26,0
2022,11,22,22,0,26.76,2.12,0
2022,11,22,23,0,26.51,2.1,0
2022,11,23,0,0,26.26,2.38,0
2022,11,23,1,0,26.11,2.77,0
2022,11,23,2,0,26.01,3.16,0
2022,11,23,3,0,25.92,3.36,0
2022,11,23,4,0,25.82,3.38,0
2022,11,23,5,0,25.72,3.3,0
2022,11,23,6,12.77,25.82,3.03,75.98
2022,11,23,7,69.84,26.56,3.08,285.05
2022,11,23,8,134.93,27.06,3.23,513.62
2022,11,23,9,195.15,27.49,3.45,710.55
2022,11,23,10,303.55,27.95,3.54,842.33
2022,11,23,11,463.34,28.32,3.53,908.6
2022,11,23,12,429.49,28.51,3.53,907
2022,11,23,13,517.38,28.6,3.48,823.67
2022,11,23,14,411.56,28.59,3.32,664.6
2022,11,23,15,307.34,28.46,3.1,459.6
2022,11,23,16,138.7,28.19,2.83,229.02
2022,11,23,17,34.77,27.47,2.61,36.42
2022,11,23,18,0,26.6,2.6,0
2022,11,23,19,0,26.4,2.8,0
2022,11,23,20,0,26.27,2.96,0
2022,11,23,21,0,26.15,3.11,0
2022,11,23,22,0,26.06,3.13,0
2022,11,23,23,0,25.95,3.04,0
2022,11,24,0,0,25.85,2.92,0
2022,11,24,1,0,25.76,2.84,0
2022,11,24,2,0,25.69,2.81,0
2022,11,24,3,0,25.65,2.84,0
2022,11,24,4,0,25.6,2.9,0
2022,11,24,5,0,25.48,2.96,0
2022,11,24,6,67.91,25.69,2.86,84.7
2022,11,24,7,273.74,26.62,2.89,304.5
2022,11,24,8,452.56,27.27,2.8,527.33
2022,11,24,9,630.55,27.84,2.9,729.1
2022,11,24,10,783.58,28.34,2.97,864.88
2022,11,24,11,841.77,28.81,2.92,934.4
2022,11,24,12,810.27,29.15,2.8,923.6
2022,11,24,13,750.67,29.3,2.65,833.73
2022,11,24,14,578.93,29.41,2.47,678.45
2022,11,24,15,217.89,29.46,2.16,471.15
2022,11,24,16,81.19,29.19,1.97,237.12
2022,11,24,17,22.84,28.4,1.59,38.2
2022,11,24,18,0,27.73,1.61,0
2022,11,24,19,0,27.37,1.81,0
2022,11,24,20,0,26.98,2.04,0
2022,11,24,21,0,26.69,2.28,0
2022,11,24,22,0,26.4,2.55,0
2022,11,24,23,0,26.19,2.82,0
2022,11,25,0,0,26.07,3.23,0
2022,11,25,1,0,25.88,3.73,0
2022,11,25,2,0,25.56,4.11,0
2022,11,25,3,0,25.29,4.32,0
2022,11,25,4,0,25.13,4.21,0
2022,11,25,5,0,25.03,3.88,0
2022,11,25,6,23.63,25.16,3.77,71.75
2022,11,25,7,138.66,25.83,3.94,275.1
2022,11,25,8,261.83,26.37,3.99,512.35
2022,11,25,9,483.26,26.83,4,715.17
2022,11,25,10,584.45,27.37,3.89,851.83
2022,11,25,11,549.58,27.98,3.72,919.7
2022,11,25,12,585.09,28.48,3.56,929.77
2022,11,25,13,582.51,28.74,3.38,842.15
2022,11,25,14,445.14,28.85,3.23,674.95
2022,11,25,15,395.22,28.81,2.98,468
2022,11,25,16,192.98,28.57,2.65,230.2
2022,11,25,17,38.13,27.82,2.39,37.67
2022,11,25,18,0,26.98,2.31,0
2022,11,25,19,0,26.79,2.32,0
2022,11,25,20,0,26.65,2.23,0
2022,11,25,21,0,26.58,2.1,0
2022,11,25,22,0,26.48,1.95,0
2022,11,25,23,0,26.37,1.8,0
2022,11,26,0,0,26.27,1.7,0
2022,11,26,1,0,26.1,1.63,0
2022,11,26,2,0,25.89,1.63,0
2022,11,26,3,0,25.68,1.72,0
2022,11,26,4,0,25.63,1.71,0
2022,11,26,5,0,25.7,1.55,0
2022,11,26,6,64.88,26.01,1.36,79.3
2022,11,26,7,249.85,27.19,1.3,285.52
2022,11,26,8,463.38,28.61,1.53,526.62
2022,11,26,9,650.47,29.15,1.49,730.92
2022,11,26,10,671.11,29.3,1.45,868.73
2022,11,26,11,685.04,29.5,1.45,934.17
2022,11,26,12,680.5,29.72,1.44,923.85
2022,11,26,13,669.17,29.91,1.45,837.12
2022,11,26,14,478.66,30.02,1.46,681.4
2022,11,26,15,113.94,29.91,1.48,474.77
2022,11,26,16,59.81,29.73,1.38,242.1
2022,11,26,17,29.2,28.8,1.23,40.05
2022,11,26,18,0,28.13,1.25,0
2022,11,26,19,0,27.8,1.49,0
2022,11,26,20,0,27.44,1.73,0
2022,11,26,21,0,27.15,1.8,0
2022,11,26,22,0,26.94,1.77,0
2022,11,26,23,0,26.85,1.61,0
2022,11,27,0,0,26.79,1.32,0
2022,11,27,1,0,26.77,1.01,0
2022,11,27,2,0,26.73,0.7,0
2022,11,27,3,0,26.63,0.54,0
2022,11,27,4,0,26.59,0.57,0
2022,11,27,5,0,26.55,0.58,0
2022,11,27,6,30.38,26.56,0.63,69.83
2022,11,27,7,92.62,26.94,0.73,271.12
2022,11,27,8,274.8,28,0.66,491.73
2022,11,27,9,191.99,29.17,0.64,683.33
2022,11,27,10,416.8,29.6,0.98,832.48
2022,11,27,11,365.84,29.8,1.26,898.1
2022,11,27,12,367.84,29.76,1.51,931.05
2022,11,27,13,299.6,29.58,1.79,841.3
2022,11,27,14,259.9,29.33,1.95,689.85
2022,11,27,15,161.65,29.23,1.89,486.83
2022,11,27,16,81.27,28.72,1.51,254.3
2022,11,27,17,24.21,28.1,1.04,44.38
2022,11,27,18,0,27.69,0.69,0
2022,11,27,19,0,27.65,0.56,0
2022,11,27,20,0,27.32,0.71,0
2022,11,27,21,0,27.12,0.81,0
2022,11,27,22,0,26.93,0.78,0
2022,11,27,23,0,26.79,0.68,0
2022,11,28,0,0,26.64,0.42,0
2022,11,28,1,0,26.44,0.19,0
2022,11,28,2,0,25.92,0.86,0
2022,11,28,3,0,25.38,1.53,0
2022,11,28,4,0,25.18,1.73,0
2022,11,28,5,0,25.17,1.7,0
2022,11,28,6,72.95,25.44,1.49,78.08
2022,11,28,7,262.84,26.49,1.45,295.85
2022,11,28,8,497.77,27.81,1.5,523.45
2022,11,28,9,717.3,28.59,1.54,721.25
2022,11,28,10,766.28,28.84,1.53,858.75
2022,11,28,11,802.35,29.25,1.4,923.7
2022,11,28,12,729.41,29.52,1.27,923.02
2022,11,28,13,544.41,29.68,1.1,837.73
2022,11,28,14,390.21,29.55,0.93,683.8
2022,11,28,15,294.45,29.28,0.88,478.2
2022,11,28,16,156.34,28.93,1.06,246.12
2022,11,28,17,26.87,28.25,1.38,43.08
2022,11,28,18,0,27.4,1.6,0
2022,11,28,19,0,27,1.94,0
2022,11,28,20,0,26.66,2.18,0
2022,11,28,21,0,26.37,2.35,0
2022,11,28,22,0,26.09,2.42,0
2022,11,28,23,0,25.89,2.39,0
2022,11,29,0,0,25.73,2.3,0
2022,11,29,1,0,25.57,2.25,0
2022,11,29,2,0,25.41,2.2,0
2022,11,29,3,0,25.3,2.18,0
2022,11,29,4,0,25.24,2.14,0
2022,11,29,5,0,25.21,2.13,0
2022,11,29,6,65.93,25.49,2.12,74.9
2022,11,29,7,270.63,26.52,2.54,290.38
2022,11,29,8,479.52,27.21,2.91,497.95
2022,11,29,9,638.87,27.76,3.1,705.27
2022,11,29,10,711.42,28.3,2.93,832.27
2022,11,29,11,656.62,28.82,2.43,888.62
2022,11,29,12,623.5,29.2,1.9,930.2
2022,11,29,13,527.88,29.38,1.61,842.3
2022,11,29,14,366.7,29.25,1.45,692.52
2022,11,29,15,320.31,29.19,1.24,484.1
2022,11,29,16,181.55,28.94,1.11,255.75
2022,11,29,17,42.37,28.23,1.15,45.38
2022,11,29,18,0,27.52,1.27,0
2022,11,29,19,0,27.19,1.43,0
2022,11,29,20,0,26.9,1.56,0
2022,11,29,21,0,26.6,1.75,0
2022,11,29,22,0,26.32,1.95,0
2022,11,29,23,0,26.07,2.1,0
2022,11,30,0,0,25.83,2.2,0
2022,11,30,1,0,25.64,2.27,0
2022,11,30,2,0,25.48,2.25,0
2022,11,30,3,0,25.36,2.21,0
2022,11,30,4,0,25.29,2.17,0
2022,11,30,5,0,25.23,2.13,0
2022,11,30,6,67.09,25.46,2.06,68.8
2022,11,30,7,281.98,26.4,2.27,276.52
2022,11,30,8,533.9,27.3,2.42,530.15
2022,11,30,9,704.45,28.15,2.67,733.33
2022,11,30,10,820.92,28.8,2.74,870.85
2022,11,30,11,816.8,29.26,2.67,939.17
2022,11,30,12,747.27,29.4,2.59,925.23
2022,11,30,13,522.29,29.37,2.48,844.38
2022,11,30,14,432.03,29.24,2.2,692.45
2022,11,30,15,141.32,28.95,1.88,486.9
2022,11,30,16,59.4,28.07,1.88,249.75
2022,11,30,17,21.91,27.02,2.07,42.17
2022,11,30,18,0,26.32,2.2,0
2022,11,30,19,0,25.92,2.31,0
2022,11,30,20,0,25.63,2.28,0
2022,11,30,21,0,25.43,2.21,0
2022,11,30,22,0,25.33,2.15,0
2022,11,30,23,0,25.26,2.15,0
2022,12,1,0,0,25.16,2.17,0
2022,12,1,1,0,25.07,2.13,0
2022,12,1,2,0,25.01,2.1,0
2022,12,1,3,0,24.96,2.05,0
2022,12,1,4,0,24.95,2.01,0
2022,12,1,5,0,24.95,1.94,0
2022,12,1,6,53.8,25.14,1.9,68.65
2022,12,1,7,191.87,26.08,2.23,282.2
2022,12,1,8,380.47,27.1,2.55,504.33
2022,12,1,9,610.37,27.79,2.94,704.8
2022,12,1,10,720.46,28.26,3.24,842.38
2022,12,1,11,825.64,28.64,3.34,906.73
2022,12,1,12,747.19,28.84,3.23,924.33
2022,12,1,13,594.2,28.8,2.97,839.48
2022,12,1,14,381.87,28.53,2.73,681.52
2022,12,1,15,231.05,28.13,2.54,462.12
2022,12,1,16,104.32,27.58,2.52,218.7
2022,12,1,17,27.42,26.94,2.28,38.2
2022,12,1,18,0,26.44,2.1,0
2022,12,1,19,0,26.23,2.21,0
2022,12,1,20,0,26.08,2.28,0
2022,12,1,21,0,26.01,2.53,0
2022,12,1,22,0,25.94,2.78,0
2022,12,1,23,0,25.87,3.01,0
2022,12,2,0,0,25.81,3.47,0
2022,12,2,1,0,25.75,4.1,0
2022,12,2,2,0,25.53,4.78,0
2022,12,2,3,0,25.15,4.94,0
2022,12,2,4,0,24.73,4.57,0
2022,12,2,5,0,24.44,3.99,0
2022,12,2,6,18.77,24.55,3.63,67.88
2022,12,2,7,126.41,25.27,3.8,283.45
2022,12,2,8,224.44,26.05,3.81,516.35
2022,12,2,9,342.4,26.77,3.94,712.95
2022,12,2,10,466.3,27.32,3.92,848.5
2022,12,2,11,560.38,27.66,3.83,914.25
2022,12,2,12,487.47,27.89,3.75,898.98
2022,12,2,13,474.62,28.04,3.71,814.12
2022,12,2,14,396.73,28.12,3.63,660.45
2022,12,2,15,269.59,28.05,3.52,453.2
2022,12,2,16,129.47,27.66,3.22,227.02
2022,12,2,17,26.93,26.99,2.67,40.48
2022,12,2,18,0,26.45,2.41,0
2022,12,2,19,0,26.33,2.27,0
2022,12,2,20,0,26.18,2.19,0
2022,12,2,21,0,26.02,2.26,0
2022,12,2,22,0,25.9,2.37,0
2022,12,2,23,0,25.8,2.42,0
2022,12,3,0,0,25.72,2.5,0
2022,12,3,1,0,25.65,2.59,0
2022,12,3,2,0,25.62,2.62,0
2022,12,3,3,0,25.59,2.66,0
2022,12,3,4,0,25.52,2.7,0
2022,12,3,5,0,25.42,2.74,0
